session_id,timestamp,input,level,message,spoken_text,buzzer,driver_state,trigger,suggested_route
unknown,2026-04-16 15:33:27,"Time: 15:33, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 61%, Distracted: False, Head yaw: -9.8°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:33:30,"Time: 15:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 87%, Distracted: False, Head yaw: -11.8°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:33:42,"Time: 15:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 30%, Distracted: False, Head yaw: -16.4°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:33:52,"Time: 15:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 28%, Distracted: False, Head yaw: -4.8°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:34:02,"Time: 15:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 41%, Distracted: False, Head yaw: -3.5°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:34:12,"Time: 15:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 12%, Distracted: False, Head yaw: -1.9°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:34:12,"Time: 15:34, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 56%, Distracted: False, Head yaw: -1.9°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:34:22,"Time: 15:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.8°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:34:32,"Time: 15:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 97%, Distracted: False, Head yaw: +0.4°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:34:42,"Time: 15:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:34:58,"Time: 15:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 12%, Distracted: False, Head yaw: -9.1°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:35:08,"Time: 15:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +13.2°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:35:18,"Time: 15:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +19.1°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:35:30,"Time: 15:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +4.6°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:35:40,"Time: 15:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +6.7°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:35:50,"Time: 15:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 95%, Distracted: False, Head yaw: +13.7°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:36:00,"Time: 15:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +1.9°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:36:10,"Time: 15:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -1.6°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:36:20,"Time: 15:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 78%, Distracted: True, Head yaw: +33.4°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:36:31,"Time: 15:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 90%, Distracted: False, Head yaw: +4.5°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:36:46,"Time: 15:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 86%, Distracted: False, Head yaw: -1.1°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:36:56,"Time: 15:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 98%, Distracted: False, Head yaw: +9.1°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:37:11,"Time: 15:37, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.2°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:37:23,"Time: 15:37, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +2.2°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:37:32,"Time: 15:37, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +3.8°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:37:43,"Time: 15:37, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -0.9°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:37:52,"Time: 15:37, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +2.9°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:38:03,"Time: 15:38, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +3.4°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:38:15,"Time: 15:38, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +2.2°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:38:27,"Time: 15:38, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 95%, Distracted: False, Head yaw: +1.7°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:38:37,"Time: 15:38, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -1.1°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:38:47,"Time: 15:38, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +7.9°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:38:57,"Time: 15:38, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 59%, Distracted: False, Head yaw: -2.8°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:38:59,"Time: 15:38, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 30%, Distracted: False, Head yaw: -3.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:39:07,"Time: 15:39, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 28%, Distracted: False, Head yaw: -1.0°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:39:07,"Time: 15:39, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: -1.0°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:39:15,"Time: 15:39, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 57%, Distracted: False, Head yaw: -4.2°",DANGER,Wake Up Now,Wake Up Now,True,Wake Up Now,,N/A
unknown,2026-04-16 15:39:18,"Time: 15:39, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: -4.2°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:39:23,"Time: 15:39, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 25%, Distracted: False, Head yaw: -3.0°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:39:28,"Time: 15:39, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 30%, Distracted: False, Head yaw: -2.6°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:39:31,"Time: 15:39, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 28%, Distracted: False, Head yaw: -4.9°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:39:37,"Time: 15:39, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 25%, Distracted: False, Head yaw: -3.1°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:39:39,"Time: 15:39, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 26%, Distracted: False, Head yaw: -4.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:39:47,"Time: 15:39, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 23%, Distracted: False, Head yaw: -2.7°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:39:47,"Time: 15:39, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: -3.3°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:39:55,"Time: 15:39, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 28%, Distracted: False, Head yaw: -3.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:39:59,"Time: 15:39, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: -2.0°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:40:03,"Time: 15:40, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 30%, Distracted: False, Head yaw: -3.4°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:40:11,"Time: 15:40, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 26%, Distracted: False, Head yaw: -3.0°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:40:16,"Time: 15:40, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 27%, Distracted: False, Head yaw: -5.9°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:40:19,"Time: 15:40, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 25%, Distracted: False, Head yaw: -2.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:40:25,"Time: 15:40, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 21%, Distracted: False, Head yaw: -3.0°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:40:27,"Time: 15:40, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 22%, Distracted: False, Head yaw: -2.8°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:40:40,"Time: 15:40, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 17%, Distracted: False, Head yaw: -5.0°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:40:40,"Time: 15:40, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 22%, Distracted: False, Head yaw: -5.0°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:40:50,"Time: 15:40, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 34%, Distracted: False, Head yaw: -2.7°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:41:00,"Time: 15:40, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 20%, Distracted: False, Head yaw: -5.6°",WARNING,Stay calm please,Stay calm please,False,Stay calm please,,N/A
unknown,2026-04-16 15:41:01,"Time: 15:41, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 20%, Distracted: False, Head yaw: -2.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:41:09,"Time: 15:41, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 20%, Distracted: False, Head yaw: -3.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:41:10,"Time: 15:41, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 56%, Distracted: False, Head yaw: -3.8°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:41:20,"Time: 15:41, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 23%, Distracted: False, Head yaw: -0.9°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:41:20,"Time: 15:41, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 27%, Distracted: False, Head yaw: -5.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:41:28,"Time: 15:41, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 27%, Distracted: False, Head yaw: -3.6°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:41:37,"Time: 15:41, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 32%, Distracted: False, Head yaw: -3.9°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:41:44,"Time: 15:41, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 45%, Distracted: False, Head yaw: -7.6°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:41:45,"Time: 15:41, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 28%, Distracted: False, Head yaw: -6.8°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:41:53,"Time: 15:41, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 32%, Distracted: False, Head yaw: -4.8°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:42:01,"Time: 15:42, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 36%, Distracted: False, Head yaw: -3.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:42:04,"Time: 15:42, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 25%, Distracted: False, Head yaw: -2.7°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:42:09,"Time: 15:42, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 27%, Distracted: False, Head yaw: -2.7°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:42:16,"Time: 15:42, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:42:28,"Time: 15:42, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +12.5°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:42:48,"Time: 15:42, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +7.5°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:43:02,"Time: 15:43, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +7.8°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:43:28,"Time: 15:43, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +10.6°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:43:39,"Time: 15:43, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -6.0°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:43:49,"Time: 15:43, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +4.5°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:43:59,"Time: 15:43, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 90%, Distracted: False, Head yaw: -15.8°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:44:09,"Time: 15:44, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 61%, Distracted: False, Head yaw: -2.8°",WARNING,Stay calm please,Stay calm please,False,Stay calm please,,N/A
unknown,2026-04-16 15:44:10,"Time: 15:44, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 52%, Distracted: False, Head yaw: -1.9°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:44:19,"Time: 15:44, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +11.4°",WARNING,Calm down please,Calm down please,False,Calm down please,,N/A
unknown,2026-04-16 15:44:29,"Time: 15:44, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 38%, Distracted: False, Head yaw: +1.2°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:44:39,"Time: 15:44, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 49%, Distracted: False, Head yaw: +6.3°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:44:40,"Time: 15:44, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 50%, Distracted: False, Head yaw: +5.7°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:44:49,"Time: 15:44, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 79%, Distracted: False, Head yaw: -0.2°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:44:59,"Time: 15:44, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 85%, Distracted: False, Head yaw: -2.0°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:45:09,"Time: 15:45, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: -3.0°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:45:21,"Time: 15:45, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 97%, Distracted: False, Head yaw: -4.8°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:45:33,"Time: 15:45, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 96%, Distracted: False, Head yaw: -4.0°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:45:45,"Time: 15:45, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: -2.9°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:45:57,"Time: 15:45, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 43%, Distracted: False, Head yaw: +19.7°",WARNING,Stay calm driver,Stay calm driver,False,Stay calm driver,,N/A
unknown,2026-04-16 15:46:03,"Time: 15:46, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 53%, Distracted: False, Head yaw: +9.7°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:46:07,"Time: 15:46, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 17%, Distracted: False, Head yaw: +10.3°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:46:17,"Time: 15:46, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 90%, Distracted: False, Head yaw: +12.8°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:46:27,"Time: 15:46, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 62%, Distracted: False, Head yaw: -0.9°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:46:29,"Time: 15:46, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 15%, Distracted: False, Head yaw: -6.1°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:46:37,"Time: 15:46, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 28%, Distracted: False, Head yaw: -0.5°",WARNING,Calm down now,Calm down now,False,Calm down now,,N/A
unknown,2026-04-16 15:46:37,"Time: 15:46, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 24%, Distracted: False, Head yaw: -0.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:46:47,"Time: 15:46, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 28%, Distracted: False, Head yaw: +2.9°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:46:49,"Time: 15:46, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 33%, Distracted: False, Head yaw: +0.8°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:46:57,"Time: 15:46, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 23%, Distracted: False, Head yaw: -2.0°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:46:57,"Time: 15:46, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 22%, Distracted: False, Head yaw: -1.5°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:47:05,"Time: 15:47, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 27%, Distracted: False, Head yaw: -1.1°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:47:09,"Time: 15:47, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 27%, Distracted: False, Head yaw: +0.4°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:47:13,"Time: 15:47, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: -0.9°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:47:21,"Time: 15:47, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 24%, Distracted: False, Head yaw: -0.2°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:47:21,"Time: 15:47, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: -0.5°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:47:29,"Time: 15:47, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 24%, Distracted: False, Head yaw: -0.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:47:33,"Time: 15:47, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 24%, Distracted: False, Head yaw: +1.1°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:47:37,"Time: 15:47, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 21%, Distracted: False, Head yaw: -2.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:47:44,"Time: 15:47, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 23%, Distracted: False, Head yaw: +0.1°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:47:45,"Time: 15:47, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 20%, Distracted: False, Head yaw: -0.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:47:53,"Time: 15:47, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 24%, Distracted: False, Head yaw: +0.1°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:47:54,"Time: 15:47, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 28%, Distracted: False, Head yaw: -0.7°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:48:01,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 27%, Distracted: False, Head yaw: -1.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:48:06,"Time: 15:48, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: -0.7°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:48:09,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 54%, Distracted: False, Head yaw: -3.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:48:17,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 28%, Distracted: False, Head yaw: -0.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:48:18,"Time: 15:48, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 21%, Distracted: False, Head yaw: +0.0°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
